Title,ISSN,Price,Type,PDF.downloads,downloads.2012,downloads.2013,downloads.2014,downloads.2015,downloads.2016,downloads.2017,downloads.2018,downloads.max,median.snip,editors,subj.BUS,subj.HUM,subj.LAW,subj.MED,subj.NSEG,subj.SSDG,Published.2012,Published.2013,Published.2014,Published.2015,Published.2016,Published.2017,Published.2018,Published.mean,reviewers
Indian Pacing and Electrophysiology Journal,09726292,0,Open,9,0,0,0,2,3,23,33,33,0.385,FALSE,NA,NA,NA,1,NA,NA,0,0,0,0,1,0,0,0.14285714285714285,FALSE
Industrial Crops and Products,09266690,2583,Freedom,381,154,173,126,80,186,101,183,186,1.787,FALSE,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
Industrial Marketing Management,00198501,2396,Subscribed,495,157,159,147,123,198,159,287,287,1.669,FALSE,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
Infant Behavior and Development,01636383,1062,Subscribed,1416,411,478,429,689,328,575,423,689,1.015,FALSE,NA,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,FALSE
"Infection, Disease & Health",24680451,369,Freedom,1,0,0,0,0,0,8,3,8,0.327,FALSE,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Infection, Genetics and Evolution",15671348,1265,Freedom,1492,444,611,676,379,526,343,438,676,1.083,FALSE,NA,NA,NA,1,1,NA,2,0,0,0,0,0,0,0.2857142857142857,FALSE
Informatics in Medicine Unlocked,23529148,0,Open,19,0,0,0,0,0,16,54,54,2.525,FALSE,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
Information & Management,03787206,1943,Freedom,408,91,112,90,106,206,150,285,285,2.358,FALSE,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
Information and Computation,08905401,1244.22,Subscribed,163,17,21,21,48,15,44,61,61,1.415,FALSE,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
Information and Organization,14717727,1495,Freedom,41,17,10,23,6,17,13,19,23,1.856,FALSE,1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
Information and Software Technology,09505849,2351,Freedom,117,45,36,42,22,72,33,168,168,2.766,FALSE,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
Information Economics and Policy,01676245,1142,Subscribed,318,205,86,96,73,121,96,96,205,1.425,FALSE,1,NA,NA,NA,NA,1,1,0,0,0,0,0,0,0.14285714285714285,FALSE
Information Fusion,15662535,1144,Freedom,198,37,41,46,71,89,97,240,240,4.132,FALSE,NA,NA,NA,NA,1,NA,1,0,0,0,0,0,0,0.14285714285714285,FALSE
Information Processing & Management,03064573,3420,Freedom,252,117,102,66,78,79,81,109,117,2.068,FALSE,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
Information Processing Letters,00200190,2888,Subscribed,774,138,183,100,71,78,148,141,183,1.037,FALSE,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
Information Sciences,00200255,8870,Freedom,716,222,175,179,146,368,335,737,737,3.216,FALSE,NA,NA,NA,NA,1,NA,0,0,0,1,0,0,1,0.2857142857142857,FALSE
Information Systems,03064379,3415,Subscribed,139,28,47,17,37,85,54,121,121,3.009,FALSE,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
Infrared Physics & Technology,13504495,3142,Subscribed,328,85,51,97,174,83,86,108,174,1.418,FALSE,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
Injury,00201383,2845,Subscribed,3868,979,949,966,1389,1268,1541,1525,1541,1.384,FALSE,NA,NA,NA,1,NA,NA,0,0,4,2,4,6,2,2.5714285714285716,FALSE
Innovative Food Science & Emerging Technologies,14668564,1345,Freedom,185,41,76,154,63,82,40,79,154,1.653,FALSE,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
Inorganic Chemistry Communications,13877003,1773,Freedom,439,175,261,114,100,166,83,93,261,0.603,FALSE,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
Inorganica Chimica Acta,00201693,7969.79,Subscribed,1857,717,572,609,532,550,347,437,717,0.752,FALSE,NA,NA,NA,NA,1,NA,2,0,0,0,0,0,0,0.2857142857142857,FALSE
Insect Biochemistry and Molecular Biology,09651748,4851,Subscribed,466,243,206,272,158,249,234,240,272,1.192,FALSE,NA,NA,NA,NA,1,NA,1,0,0,0,0,0,0,0.14285714285714285,FALSE
Insurance: Mathematics and Economics,01676687,2781,Freedom,260,102,86,70,110,71,55,60,110,1.518,FALSE,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
Integration,01679260,1607,Subscribed,111,16,16,10,52,73,72,157,157,1.083,FALSE,NA,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,FALSE
Integrative Medicine Research,22134220,0,Open,34,0,2,5,17,23,51,49,51,NA,TRUE,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
Intelligence,01602896,1217,Subscribed,1242,350,536,388,458,399,694,686,694,1.479,FALSE,NA,NA,NA,NA,1,NA,0,1,3,1,2,1,1,1.2857142857142858,TRUE
Intensive and Critical Care Nursing,09643397,916,Freedom,1124,487,440,357,155,203,372,559,559,0.916,FALSE,NA,NA,NA,1,NA,NA,0,2,0,0,0,0,1,0.42857142857142855,FALSE
Interdisciplinary Neurosurgery,22147519,0,Open,23,0,0,1,13,22,55,92,92,0.16949999999999998,FALSE,NA,NA,NA,1,NA,NA,0,0,0,1,0,1,0,0.2857142857142857,FALSE
Intermetallics,09669795,4713,Freedom,276,136,165,98,30,225,64,101,225,1.581,FALSE,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
International Biodeterioration & Biodegradation,09648305,3355,Freedom,421,152,137,160,142,111,138,302,302,1.389,FALSE,NA,NA,NA,NA,1,NA,0,1,1,0,0,0,0,0.2857142857142857,FALSE
International Business Review,09695931,2518,Freedom,392,117,144,167,130,155,92,219,219,1.615,FALSE,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
International Communications in Heat and Mass Transfer,07351933,3639,Subscribed,553,218,125,138,103,144,74,222,222,1.831,FALSE,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
International Dairy Journal,09586946,4431,Freedom,225,127,84,73,60,113,38,68,127,1.255,FALSE,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
International Economics,21107017,249,Freedom,35,0,0,13,9,19,17,38,38,0.923,FALSE,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
International Emergency Nursing,1755599X,807,Freedom,350,72,107,138,135,76,136,224,224,0.985,FALSE,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
International Immunopharmacology,15675769,5409,Freedom,1882,641,840,1348,504,711,575,637,1348,1.009,FALSE,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
International Journal for Parasitology,00207519,2524,Freedom,1391,348,506,494,543,745,446,374,745,1.36,FALSE,NA,NA,NA,1,NA,NA,0,0,0,0,1,1,0,0.2857142857142857,FALSE
International Journal for Parasitology: Drugs and Drug Resistance,22113207,0,Open,35,15,9,22,30,33,19,41,41,1.242,FALSE,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
International Journal for Parasitology: Parasites and Wildlife,22132244,0,Open,109,0,17,26,27,85,82,115,115,1.006,FALSE,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
International Journal of Accounting Information Systems,14670895,914,Freedom,61,43,8,12,4,10,17,73,73,1.562,FALSE,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
International Journal of Adhesion and Adhesives,01437496,2503,Freedom,152,65,51,28,32,62,42,50,65,1.889,FALSE,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
International Journal of Africa Nursing Sciences,22141391,0,Open,30,0,0,3,15,17,56,59,59,1.5190000000000001,FALSE,NA,NA,NA,1,NA,NA,0,0,0,1,0,1,1,0.42857142857142855,FALSE
International Journal of Antimicrobial Agents,09248579,3035,Freedom,2732,981,1024,1359,683,1045,851,918,1359,1.54,FALSE,NA,NA,NA,1,1,NA,0,2,0,0,1,0,1,0.5714285714285714,TRUE
International Journal of Applied Earth Observation and Geoinformation,03032434,0,Open,311,78,108,93,157,212,153,194,212,NA,FALSE,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
International Journal of Approximate Reasoning,0888613X,1712,Subscribed,268,20,21,26,48,52,71,104,104,2.329,FALSE,NA,NA,NA,NA,1,NA,0,0,0,0,1,0,0,0.14285714285714285,FALSE
International Journal of Biological Macromolecules,01418130,4517,Subscribed,1386,466,538,471,308,550,422,706,706,1.316,FALSE,NA,NA,NA,NA,1,NA,0,1,0,3,0,3,0,1,FALSE
International Journal of Cardiology,01675273,7710,Subscribed,11486,2265,3615,7056,3048,3465,3083,3337,7056,1.077,FALSE,NA,NA,NA,1,NA,NA,0,28,25,15,29,19,16,18.857142857142858,TRUE
International Journal of Child-Computer Interaction,22128689,822,Freedom,6,0,1,7,0,1,6,12,12,1.96,FALSE,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
International Journal of Clinical and Health Psychology,16972600,0,Open,59,0,0,14,23,34,40,72,72,1.175,TRUE,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
International Journal of Coal Geology,01665162,4458,Freedom,599,152,230,241,192,208,172,346,346,2.306,FALSE,NA,NA,NA,NA,1,NA,0,0,0,0,0,0,3,0.42857142857142855,FALSE
International Journal of Critical Infrastructure Protection,18745482,715,Freedom,32,4,13,5,3,14,23,32,32,1.83,FALSE,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
International Journal of Developmental Neuroscience,07365748,3212,Freedom,1000,394,355,449,448,456,339,354,456,0.899,FALSE,NA,NA,NA,1,1,NA,0,1,0,0,2,0,0,0.42857142857142855,FALSE
International Journal of Disaster Risk Reduction,22124209,874,Freedom,162,1,9,46,53,122,116,219,219,1.4005,FALSE,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
International Journal of Drug Policy,09553959,1449,Freedom,1084,176,232,330,252,745,608,901,901,1.213,FALSE,NA,NA,NA,1,NA,1,0,0,3,0,4,0,0,1,FALSE
International Journal of Educational Development,07380593,2181,Freedom,910,292,284,277,313,558,434,442,558,1.729,FALSE,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,1,0.14285714285714285,FALSE
International Journal of Educational Research,08830355,1435,Freedom,369,110,142,121,133,144,80,146,146,0.975,FALSE,NA,NA,NA,NA,NA,1,1,0,0,0,0,0,0,0.14285714285714285,FALSE
International Journal of Electrical Power & Energy Systems,01420615,4220,Freedom,378,98,229,71,65,147,134,1112,1112,2.343,FALSE,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
International Journal of Engineering Science,00207225,5707,Freedom,1002,495,176,95,111,142,130,322,495,1.632,FALSE,NA,NA,NA,NA,1,NA,0,1,0,0,0,0,0,0.14285714285714285,FALSE
International Journal of Fatigue,01421123,3757,Subscribed,1234,107,142,193,282,457,145,405,457,2.647,FALSE,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
International Journal of Food Microbiology,01681605,8010,Freedom,926,344,392,405,271,513,362,284,513,1.709,FALSE,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
International Journal of Forecasting,01692070,1126,Subscribed,895,242,216,211,179,297,347,384,384,1.84,FALSE,1,NA,NA,NA,1,NA,0,0,1,1,1,0,0,0.42857142857142855,FALSE
International Journal of Gastronomy and Food Science,1878450X,588,Freedom,29,0,7,0,7,25,23,39,39,0.1475,FALSE,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
International Journal of Greenhouse Gas Control,17505836,1749,Freedom,359,189,174,123,143,162,80,128,189,1.987,FALSE,NA,NA,NA,NA,1,NA,1,0,0,0,0,0,0,0.14285714285714285,FALSE
International Journal of Heat and Fluid Flow,0142727X,3229,Subscribed,4791,110,151,4558,80,113,74,159,4558,2.066,FALSE,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
International Journal of Heat and Mass Transfer,00179310,12612,Subscribed,35730,2138,2505,32945,2205,1822,1763,2048,32945,2.008,FALSE,NA,NA,NA,NA,1,NA,5,9,6,6,4,3,4,5.285714285714286,FALSE
International Journal of Hospitality Management,02784319,1863,Freedom,333,140,115,139,105,174,146,242,242,1.879,FALSE,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
International Journal of Human-Computer Studies,10715819,4305,Freedom,470,122,151,202,163,184,216,193,216,2.029,FALSE,NA,NA,NA,NA,1,1,0,1,0,0,0,0,0,0.14285714285714285,FALSE
International Journal of Hydrogen Energy,03603199,5515.26,Subscribed,2417,1197,690,634,575,986,930,1297,1297,1.467,FALSE,NA,NA,NA,NA,1,NA,0,0,0,2,1,0,0,0.42857142857142855,FALSE
International Journal of Hygiene and Environmental Health,14384639,1446,Freedom,801,173,198,277,230,322,384,506,506,1.435,FALSE,NA,NA,NA,1,1,NA,0,0,0,0,0,1,1,0.2857142857142857,FALSE
International Journal of Impact Engineering,0734743X,6699,Subscribed,480,167,105,39,113,287,84,270,287,3.653,FALSE,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
International Journal of Industrial Ergonomics,01698141,1919,Freedom,303,130,72,119,81,119,99,128,130,1.805,FALSE,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
International Journal of Industrial Organization,01677187,2702,Subscribed,2398,547,499,1308,476,502,454,517,1308,1.458,FALSE,1,NA,NA,NA,NA,1,0,1,1,1,0,6,0,1.2857142857142858,FALSE
International Journal of Infectious Diseases,12019712,0,Open,1419,458,543,698,597,787,771,795,795,1.232,FALSE,NA,NA,NA,1,1,NA,0,0,1,1,1,0,0,0.42857142857142855,FALSE
International Journal of Information Management,02684012,1914,Freedom,336,109,89,62,82,121,157,331,331,2.588,FALSE,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
International Journal of Intercultural Relations,01471767,2268,Subscribed,1005,287,249,285,315,441,572,539,572,1.091,FALSE,1,NA,NA,NA,1,1,0,0,0,1,0,0,0,0.14285714285714285,FALSE
International Journal of Law and Psychiatry,01602527,2446,Freedom,813,164,357,262,263,272,306,348,357,0.991,FALSE,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"International Journal of Law, Crime and Justice",17560616,789,Subscribed,59,16,15,29,21,40,28,36,40,0.638,FALSE,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
International Journal of Machine Tools and Manufacture,08906955,4059,Freedom,243,55,124,59,36,171,43,65,171,4.919,FALSE,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
International Journal of Mass Spectrometry,13873806,8222.03,Subscribed,460,227,216,135,157,258,244,148,258,0.868,FALSE,NA,NA,NA,1,1,NA,0,0,0,2,0,1,0,0.42857142857142855,FALSE
International Journal of Mechanical Sciences,00207403,6174,Freedom,524,178,152,97,73,212,139,232,232,2.012,FALSE,NA,NA,NA,NA,1,NA,0,0,0,0,0,0,1,0.14285714285714285,FALSE
International Journal of Medical Informatics,13865056,5067,Freedom,2374,1007,834,624,610,786,953,1044,1044,2.214,FALSE,NA,NA,NA,1,1,NA,5,1,0,0,0,3,0,1.2857142857142858,FALSE
International Journal of Medical Microbiology,14384221,0,Open,836,253,358,311,203,315,282,340,358,0.912,FALSE,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
International Journal of Mining Science and Technology,20952686,0,Open,19,6,9,5,7,23,4,25,25,1.428,FALSE,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
International Journal of Multiphase Flow,03019322,5365,Subscribed,736,252,187,139,74,219,207,192,252,2.271,FALSE,NA,NA,NA,NA,1,NA,0,0,1,0,0,0,0,0.14285714285714285,FALSE
International Journal of Naval Architecture and Ocean Engineering,20926782,0,Open,3,0,0,0,0,3,7,29,29,1.017,FALSE,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
International Journal of Non-Linear Mechanics,00207462,2323.11,Subscribed,905,401,342,206,138,157,233,189,401,1.47,FALSE,NA,NA,NA,NA,1,NA,0,0,3,0,1,2,1,1,FALSE
International Journal of Nursing Sciences,23520132,0,Open,296,0,0,106,174,181,179,468,468,0.166,FALSE,NA,NA,NA,1,NA,NA,0,0,4,2,0,0,2,1.1428571428571428,FALSE
International Journal of Nursing Studies,00207489,3239,Freedom,4548,1322,1439,1902,1394,1460,1574,2179,2179,1.86,FALSE,NA,NA,NA,1,NA,1,2,0,0,0,1,1,0,0.5714285714285714,FALSE
International Journal of Obstetric Anesthesia,0959289X,1015,Freedom,1526,396,477,636,416,664,445,552,664,1.12,FALSE,NA,NA,NA,1,NA,NA,2,0,1,3,4,0,0,1.4285714285714286,FALSE
International Journal of Oral and Maxillofacial Surgery,09015027,1498,Freedom,817,217,242,330,183,315,230,309,330,1.462,FALSE,NA,NA,NA,1,NA,NA,0,0,0,0,0,0,1,0.14285714285714285,FALSE
International Journal of Orthopaedic and Trauma Nursing,18781241,608,Freedom,64,4,5,8,31,20,50,58,58,0.45,FALSE,NA,NA,NA,1,NA,NA,0,0,0,1,0,0,0,0.14285714285714285,FALSE
International Journal of Osteopathic Medicine,17460689,532,Freedom,73,23,18,25,22,21,40,38,40,0.308,FALSE,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
International Journal of Paleopathology,18799817,452,Freedom,101,2,36,41,31,66,39,27,66,0.739,FALSE,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
International Journal of Pediatric Otorhinolaryngology,01655876,6120,Freedom,3495,544,1729,1137,620,1038,819,846,1729,1.139,FALSE,NA,NA,NA,1,NA,NA,3,1,1,0,5,7,2,2.7142857142857144,FALSE
International Journal of Pediatric Otorhinolaryngology Extra,18714048,213,Freedom,17,10,14,14,14,20,14,8,20,0.174,FALSE,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
International Journal of Pediatrics and Adolescent Medicine,23526467,0,Open,17,0,0,1,9,30,14,51,51,NA,FALSE,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
International Journal of Pharmaceutics,03785173,13217,Freedom,4384,1655,2030,2120,1010,1392,1058,1213,2120,1.555,FALSE,NA,NA,NA,1,NA,NA,0,0,0,2,0,0,0,0.2857142857142857,FALSE
International Journal of Plasticity,07496419,5217,Subscribed,3619,170,79,3422,79,137,127,136,3422,3.098,FALSE,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
International Journal of Pressure Vessels and Piping,03080161,6516,Freedom,174,70,37,21,17,42,61,57,70,2.181,FALSE,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
International Journal of Production Economics,09255273,5368,Freedom,1028,320,313,294,344,548,428,626,626,2.238,FALSE,NA,NA,NA,NA,1,1,0,0,0,0,0,1,0,0.14285714285714285,FALSE
International Journal of Project Management,02637863,2536,Freedom,758,223,237,230,197,205,217,431,431,2.711,FALSE,1,NA,NA,NA,1,NA,0,0,0,0,0,1,0,0.14285714285714285,FALSE
International Journal of Psychophysiology,01678760,5198,Subscribed,3430,676,2267,839,803,814,757,872,2267,1.101,FALSE,NA,NA,NA,NA,1,NA,0,0,2,2,0,0,1,0.7142857142857143,TRUE
International Journal of Radiation Oncology*Biology*Physics,03603016,4334.86,Subscribed,24401,8155,7585,8725,6977,7995,7708,8869,8869,1.818,FALSE,NA,NA,NA,1,1,NA,47,21,13,16,14,13,28,21.714285714285715,FALSE
International Journal of Refractory Metals and Hard Materials,02634368,2344,Freedom,94,36,36,12,11,95,50,69,95,NA,FALSE,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
International Journal of Refrigeration,01407007,2656,Freedom,368,152,84,79,59,136,76,188,188,1.908,FALSE,NA,NA,NA,NA,1,NA,0,0,0,0,0,0,1,0.14285714285714285,FALSE
International Journal of Research in Marketing,01678116,1501,Freedom,603,181,210,194,222,293,176,301,301,1.697,FALSE,1,NA,NA,NA,1,NA,1,2,0,2,2,0,2,1.2857142857142858,FALSE
International Journal of Rock Mechanics and Mining Sciences,13651609,5987,Subscribed,351,88,66,95,85,194,96,146,194,2.56,FALSE,NA,NA,NA,NA,1,NA,0,0,0,1,0,0,0,0.14285714285714285,FALSE
International Journal of Sediment Research,10016279,532,Freedom,59,7,4,3,16,10,12,21,21,NA,FALSE,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
International Journal of Solids and Structures,00207683,12787.7,Subscribed,2294,986,638,567,507,733,494,952,986,2.048,FALSE,NA,NA,NA,NA,1,NA,1,4,2,2,0,0,2,1.5714285714285714,FALSE
International Journal of Surgery,17439191,1374,Freedom,1455,132,181,288,426,773,997,1198,1198,1.052,FALSE,NA,NA,NA,1,NA,NA,0,0,0,0,0,1,2,0.42857142857142855,FALSE
International Journal of Surgery Case Reports,22102612,0,Open,169,6,72,118,122,139,172,157,172,0.668,FALSE,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
International Journal of Surgery Open,24058572,0,Open,6,0,0,0,0,0,16,20,20,0,FALSE,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
International Journal of Surgery Protocols,24683574,0,Open,0,0,0,0,0,0,1,1,1,NA,FALSE,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
International Journal of Thermal Sciences,12900729,2724,Subscribed,851,289,184,197,170,197,112,308,308,2.155,FALSE,NA,NA,NA,NA,1,NA,0,0,0,1,0,0,0,0.14285714285714285,FALSE
International Journal of Transportation Science and Technology,20460430,0,Open,2,0,0,0,0,0,7,15,15,NA,FALSE,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
International Journal of Women's Dermatology,23526475,0,Open,19,0,0,0,1,2,19,50,50,0.402,FALSE,NA,NA,NA,1,NA,NA,0,0,0,0,0,0,3,0.42857142857142855,FALSE
International Review of Economics & Finance,10590560,957,Freedom,369,111,113,67,93,105,134,291,291,1.334,FALSE,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
International Review of Economics Education,14773880,403,Freedom,56,0,2,5,0,46,35,14,46,0.541,FALSE,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
International Review of Financial Analysis,10575219,1005,Freedom,297,73,41,61,139,129,68,158,158,0.974,FALSE,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
International Review of Law and Economics,01448188,1257,Subscribed,485,156,163,152,160,107,130,167,167,0.975,FALSE,1,NA,1,NA,NA,NA,0,1,2,0,0,0,0,0.42857142857142855,FALSE
Internet Interventions,22147829,0,Open,77,0,0,8,21,58,59,128,128,0.9750000000000001,FALSE,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
IRBM,19590318,832,Freedom,71,16,16,11,19,31,55,51,55,0.462,FALSE,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
IRBM News,19597568,176,Freedom,2,0,0,0,0,0,2,0,2,0.064,FALSE,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
ISA Transactions,00190578,927,Freedom,94,33,38,7,9,33,31,187,187,2.394,FALSE,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
ISPRS Journal of Photogrammetry and Remote Sensing,09242716,1180,Freedom,538,110,129,161,231,365,217,404,404,2.942,FALSE,NA,NA,NA,NA,1,NA,0,0,0,1,0,0,0,0.14285714285714285,FALSE
JAAD Case Reports,23525126,0,Open,45,0,0,0,0,12,49,107,107,0.166,FALSE,NA,NA,NA,1,NA,NA,0,0,0,0,0,1,3,0.5714285714285714,FALSE
JACC: Basic to Translational Science,2452302X,0,Open,80,0,0,0,0,22,112,222,222,NA,TRUE,NA,NA,NA,1,NA,NA,0,0,0,0,0,2,3,0.7142857142857143,FALSE
JACC: Cardiovascular Imaging,1936878X,1181,Subscribed,2471,523,845,1162,704,890,982,1264,1264,2.213,FALSE,NA,NA,NA,1,NA,NA,9,6,5,6,8,11,18,9,FALSE
JACC: Cardiovascular Interventions,19368798,1235,Subscribed,3036,736,915,1087,786,1199,1195,1687,1687,2.78,FALSE,NA,NA,NA,1,NA,NA,14,10,12,18,34,25,40,21.857142857142858,TRUE
JACC: Heart Failure,22131779,1138,Subscribed,1970,0,156,639,819,995,1141,1541,1541,2.398,FALSE,NA,NA,NA,1,NA,NA,0,21,26,26,41,37,47,28.285714285714285,TRUE
Japan and the World Economy,09221425,1150,Freedom,204,75,60,54,72,58,68,50,75,0.859,FALSE,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
Japanese Dental Science Review,18827616,0,Open,42,4,6,11,19,34,56,31,56,0.498,FALSE,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
Joint Bone Spine,1297319X,959,Freedom,1022,416,617,445,290,415,312,359,617,0.983,FALSE,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
Jornal de Pediatria,00217557,0,Open,188,0,25,57,74,103,108,178,178,0.902,FALSE,NA,NA,NA,1,NA,NA,0,0,0,0,0,0,1,0.14285714285714285,FALSE
Jornal de Pediatria (Versão em Português),22555536,0,Open,28,0,2,8,1,10,1,11,11,NA,FALSE,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
Journal de Mathématiques Pures et Appliquées,00217824,1306,Freedom,209,27,19,29,35,42,45,51,51,1.83,FALSE,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
Journal de Mycologie Médicale - Journal of Medical Mycology,11565233,604,Freedom,61,17,42,34,39,25,14,34,42,0.684,FALSE,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
Journal de Pédiatrie et de Puériculture,09877983,482,Freedom,37,26,13,4,4,8,2,1,26,0.135,FALSE,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
Journal for Nature Conservation,16171381,488,Freedom,306,108,94,99,93,122,124,223,223,0.988,FALSE,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
